HeroID,Group,Game Date,Adj MMR Before
3,Warrior,2016-01-05,2100.267480988177
3,Warrior,2016-01-06,2093.571420517437
3,Warrior,2016-01-07,2080.715016481381
3,Warrior,2016-01-08,2098.283761166876
3,Warrior,2016-01-09,2066.8498300009333
3,Warrior,2016-01-10,2075.191744215229
3,Warrior,2016-01-11,2098.6452485814702
3,Warrior,2016-01-12,2065.040309198351
3,Warrior,2016-01-13,2066.421514897271
3,Warrior,2016-01-14,2059.7079174507594
3,Warrior,2016-01-15,2047.6632107191097
3,Warrior,2016-01-16,2032.744928588041
3,Warrior,2016-01-17,2031.3230848043952
3,Warrior,2016-01-18,2046.1297992809252
3,Warrior,2016-01-19,2072.679775438422
3,Warrior,2016-01-20,2125.8202894363667
3,Warrior,2016-01-21,2131.107788836384
3,Warrior,2016-01-22,2093.166346581007
3,Warrior,2016-01-23,2121.0438427493227
3,Warrior,2016-01-24,2167.471306314369
4,Specialist,2015-12-30,2038.9860129587064
4,Specialist,2015-12-31,2040.8954446703967
4,Specialist,2016-01-01,2042.1920462516116
4,Specialist,2016-01-02,2048.433951879803
4,Specialist,2016-01-03,2052.4849698625453
4,Specialist,2016-01-04,2051.0837152450313
4,Specialist,2016-01-05,2044.7014461666847
4,Specialist,2016-01-06,2048.8314713871896
4,Specialist,2016-01-07,2033.109787577691
4,Specialist,2016-01-08,2032.2860027402205
4,Specialist,2016-01-09,2034.3886570739362
4,Specialist,2016-01-10,2044.7405358858812
4,Specialist,2016-01-11,2046.4160488123061
4,Specialist,2016-01-12,2073.9614295703996
4,Specialist,2016-01-13,2082.8254122732997
4,Specialist,2016-01-14,2078.3039873082193
4,Specialist,2016-01-15,2067.7940999269063
4,Specialist,2016-01-16,2063.764257707561
4,Specialist,2016-01-17,2073.5497120073383
4,Specialist,2016-01-18,2077.314511371834
4,Specialist,2016-01-19,2085.968412604351
4,Specialist,2016-01-20,2115.422495035533
4,Specialist,2016-01-21,2098.9297815287455
4,Specialist,2016-01-22,2116.5235529421693
4,Specialist,2016-01-23,2091.4387999066935
4,Specialist,2016-01-24,2122.3626713132267
5,Support,2015-12-30,2039.7915839894822
5,Support,2015-12-31,2059.0246469096037
5,Support,2016-01-01,2056.4556652876313
5,Support,2016-01-02,2053.393807158007
5,Support,2016-01-03,2062.648123807657
5,Support,2016-01-04,2086.0634638967726
5,Support,2016-01-05,2086.0792725759743
5,Support,2016-01-06,2083.0462006101957
5,Support,2016-01-07,2065.4105558430874
5,Support,2016-01-08,2075.729510644041
5,Support,2016-01-09,2081.0027626808687
5,Support,2016-01-10,2071.396091146649
5,Support,2016-01-11,2087.976389085816
5,Support,2016-01-12,2065.2170665321573
5,Support,2016-01-13,2078.972771402949
5,Support,2016-01-14,2069.2993768023853
5,Support,2016-01-15,2049.1139475753175
5,Support,2016-01-16,2036.7828007519945
5,Support,2016-01-17,2048.0609090621642
5,Support,2016-01-18,2038.9503793763708
5,Support,2016-01-19,2088.362993896458
5,Support,2016-01-20,2216.219929491028
5,Support,2016-01-21,2224.656772133035
5,Support,2016-01-22,2192.3292284657
5,Support,2016-01-23,2179.0976214105704
5,Support,2016-01-24,2207.571022133976
6,Warrior,2015-12-30,2109.4713645462098
6,Warrior,2015-12-31,2172.402047181099
6,Warrior,2016-01-01,2149.0708727179153
6,Warrior,2016-01-02,2166.4181216997554
6,Warrior,2016-01-03,2164.655011432437
6,Warrior,2016-01-04,2147.6991917599985
6,Warrior,2016-01-05,2195.598548097013
6,Warrior,2016-01-06,2181.185145683852
6,Warrior,2016-01-07,2180.902707086612
6,Warrior,2016-01-08,2180.423391577897
6,Warrior,2016-01-09,2165.5199037311054
6,Warrior,2016-01-10,2172.9958344695146
6,Warrior,2016-01-11,2191.232485512846
6,Warrior,2016-01-12,2203.3633603724224
6,Warrior,2016-01-13,2186.123097215219
6,Warrior,2016-01-14,2196.5046312092027
6,Warrior,2016-01-15,2162.5158703498173
6,Warrior,2016-01-16,2157.616480521315
6,Warrior,2016-01-17,2161.615939431405
6,Warrior,2016-01-18,2166.69187422831
6,Warrior,2016-01-19,2169.7768206378237
6,Warrior,2016-01-20,2190.3047889615145
6,Warrior,2016-01-21,2217.322068588219
6,Warrior,2016-01-22,2191.310025913593
6,Warrior,2016-01-23,2193.525040358157
6,Warrior,2016-01-24,2220.3989449611104
7,Warrior,2015-12-30,2106.9499796055343
7,Warrior,2015-12-31,2104.6235563499267
7,Warrior,2016-01-01,2111.2914899090747
7,Warrior,2016-01-02,2118.5002548153275
7,Warrior,2016-01-03,2117.236693052941
7,Warrior,2016-01-04,2132.520882940889
7,Warrior,2016-01-05,2130.915969964494
7,Warrior,2016-01-06,2143.070521551142
7,Warrior,2016-01-07,2133.8043870764227
7,Warrior,2016-01-08,2124.1467415006355
7,Warrior,2016-01-09,2121.3355440069386
7,Warrior,2016-01-10,2119.990673450308
7,Warrior,2016-01-11,2134.948122141851
7,Warrior,2016-01-12,2085.8002371837842
7,Warrior,2016-01-13,2098.366432294002
7,Warrior,2016-01-14,2102.3976136365136
7,Warrior,2016-01-15,2089.3118970292862
7,Warrior,2016-01-16,2078.068278267831
7,Warrior,2016-01-17,2084.0856478103706
7,Warrior,2016-01-18,2098.3317380288613
7,Warrior,2016-01-19,2127.2742554178267
7,Warrior,2016-01-20,2139.7878591680114
7,Warrior,2016-01-21,2111.7336624554373
7,Warrior,2016-01-22,2110.612020042512
7,Warrior,2016-01-23,2108.8169986393323
7,Warrior,2016-01-24,2151.931301882018
8,Warrior,2015-12-30,2033.9682690547957
8,Warrior,2015-12-31,2040.2051284617205
8,Warrior,2016-01-01,2040.446138923735
8,Warrior,2016-01-02,2031.2794619514357
8,Warrior,2016-01-03,2032.990969488594
8,Warrior,2016-01-04,2043.1161347398586
8,Warrior,2016-01-05,2083.5252163622986
8,Warrior,2016-01-06,2086.609925171258
8,Warrior,2016-01-07,2078.32828065704
8,Warrior,2016-01-08,2073.074185747654
8,Warrior,2016-01-09,2068.5281570411103
8,Warrior,2016-01-10,2062.6537963231026
8,Warrior,2016-01-11,2076.088127076317
8,Warrior,2016-01-12,2108.454297587772
8,Warrior,2016-01-13,2110.0866419585764
8,Warrior,2016-01-14,2103.283078510003
8,Warrior,2016-01-15,2083.9203375432003
8,Warrior,2016-01-16,2066.2713026081037
8,Warrior,2016-01-17,2096.6031945679247
8,Warrior,2016-01-18,2099.5503648129747
8,Warrior,2016-01-19,2063.4206299425364
